Timestamp,gas,humidity,temp,tdsValue,water_temp,ph,heater,fan,O2,filtering,pump1,pump2,feed,led
2025-08-25 10:06:46,295.6,54.7,23.4,232.3,29.9,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:44,295.4,54.8,23.4,233.8,30.1,6.4,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:42,300,55.2,23.4,240.5,30.3,6.4,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:40,292.8,54.5,23.7,237.3,30,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:38,289.8,56.5,23.7,235.9,29.8,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:36,286.5,54.6,23.6,234.6,30,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:34,292,55.8,23.7,243.6,30,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:32,287.8,53.8,23.4,250.3,30,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:30,292.2,55.6,23.3,259.5,29.7,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:28,284.6,57.1,23.3,250.6,29.4,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:26,282.8,58.5,23.1,251.1,29.5,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:24,289.2,58.2,22.8,256.9,29.6,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:22,281.8,58.7,22.4,262.6,29.6,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:20,275.7,60.7,22.8,271.1,29.8,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:18,280.9,62.4,23,268.5,29.9,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:16,273,64.1,22.8,259.9,29.6,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:14,280.3,65,23,258.2,29.4,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:12,288,63.7,23.2,258,29.3,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:10,288.5,62.1,23.6,249.3,29.4,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:08,291.8,63.2,23.6,253.8,29.6,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:06,292.7,62.1,23.6,253.9,29.7,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:04,287.4,60.6,23.3,251.4,29.5,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:02,281.9,59.8,23.4,255.7,29.4,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:00,274.5,59.2,23.7,252.2,29.7,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:58,269.7,58.1,23.4,255.6,29.5,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:56,267.5,56.5,23.4,248.5,29.3,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:54,274.6,55.5,23.1,256.1,29.3,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:52,279.5,54.1,22.8,247.6,29.4,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:50,286.5,55.8,22.9,237.7,29.7,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:48,290.6,55.9,22.9,233.2,29.5,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:46,297.7,54.6,22.6,223.8,29.3,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:44,300,54.5,22.8,221.7,29.3,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:42,300,56,23,230.8,29.1,6.3,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:40,300,55,22.9,229.9,29.2,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:38,300,56.7,23.1,220.3,29.3,6.3,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:36,300,57.3,23.2,221.3,29.6,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:34,300,58.2,23,223.6,29.6,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:32,300,57.2,23.2,226.9,29.4,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:05:30,293.5,56.4,23.5,233.2,29.3,6.4,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:28,296.1,54.6,23.4,228.8,29.5,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:26,296.5,54.4,23,232.6,29.8,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:24,299.4,54.3,23.3,230.6,29.6,6.3,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:22,300,55.8,23.7,236.2,29.6,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:20,292.7,55.3,23.4,244.5,29.7,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:05:18,296.3,56.9,23.7,252,30,6.2,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:03:11,291.1,65.9,23.8,248.5,30.7,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:03:09,293.9,64,23.8,256.6,30.9,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:03:07,300,62.8,23.5,265.8,30.6,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:03:03,293.8,62.9,23,266.6,30.6,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:57,289.7,62.6,24.1,260.9,30.3,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:55,296.2,63.3,23.7,262,30.2,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:53,295.4,64,23.9,265.5,30,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:51,293.9,64.3,24.3,257.2,30.3,6.5,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:49,300,65.2,24.1,265.3,30.2,6.5,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:47,297.7,64.8,24.3,268.2,30.3,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:45,300,65.2,23.9,270.5,30.5,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:43,300,65.8,24.2,274.8,30.6,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:41,297.5,65.6,23.9,267,30.5,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:39,291.4,67.2,23.7,257.4,30.3,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:37,294.6,66.9,23.8,249.3,30.3,6.5,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:35,288.4,68.7,23.7,242.5,30.1,6.5,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:33,293.8,67.9,24,248.2,29.8,6.5,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:25,290.8,68.1,23.7,233.1,30.1,6.5,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:23,292.2,70,23.8,233.7,29.8,6.6,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:21,292.9,68.6,23.4,230.5,29.9,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:19,296.7,69.3,23.4,232.7,30,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:17,297.6,70.8,23.6,232,29.7,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:15,295.6,71.9,23.7,226.1,29.8,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:13,296.7,70.8,23.8,232.8,30,6.5,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:02:11,294.4,69.1,24.2,235.4,30.3,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:09,297.6,69,24.3,243.6,30.4,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:07,300,68.6,24,241.4,30.1,6.5,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:05,300,69.8,24,246.2,29.8,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:03,300,68.2,24.1,246.9,29.6,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:02:01,294,68.9,23.9,246.2,29.6,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:59,293.5,69.8,24.2,245,29.4,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:55,288.4,71.4,24.2,260.6,29.7,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:53,294.6,69.9,23.9,250.7,29.5,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:51,300,71.7,24.1,257,29.5,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:49,298,73.6,24,251.4,29.7,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:47,295,72.4,24,260.3,29.6,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:45,295.9,73.1,24.2,265.6,29.6,6.4,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:43,300,72.9,24.5,267.4,29.3,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:41,296,73.7,24.3,264.6,29.5,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:39,292.5,73.3,24.4,262.7,29.7,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:37,299.8,73.1,24.8,272.4,30,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:35,300,71.9,24.8,265.5,30,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:33,300,70.6,25.2,263.9,29.7,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:31,300,72.4,25.4,272.9,30,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:29,300,72.2,25.8,277.6,29.9,6.3,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:27,300,72.5,25.6,284.1,29.8,6.4,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:25,296.3,71.8,25.7,281.9,30,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:23,294.3,73.7,25.4,274.4,30.2,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:21,289.5,72.6,25,278.1,30.3,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:19,289.4,72.2,24.6,283.9,30.1,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:17,293.7,73.4,24.7,281.7,30.3,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:15,292.4,72.8,24.4,272.8,30.6,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:13,300,71.1,24.3,278.5,30.6,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:11,298.2,72.9,24.7,273.9,30.4,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:09,295.5,72.5,25.1,269.1,30.2,6.3,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:07,300,73.8,25.2,267.1,30.2,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:05,298.9,72.6,25.3,271.3,30.4,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:01:03,297.2,73.7,25,261.7,30.2,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:01:01,292.8,72.2,25.1,256.7,30.3,6.2,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:59,297.5,73.1,25.2,257.7,30.4,6.2,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:57,300,71.7,25.4,257.1,30.5,6.2,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:55,300,71.9,25.6,249.4,30.6,6.2,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:53,300,72.9,25.7,258.3,30.3,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:51,299.9,74,25.9,257.4,30.3,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:49,298.8,73,25.9,262.9,30.2,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:47,295.4,72.9,25.7,264.8,30,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:45,289.5,72.4,25.5,262,30,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:43,289.6,72.6,25.2,262.6,29.9,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:41,286.1,74.1,25.1,262,29.7,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:39,284.7,73.6,25,269,29.9,6.2,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:37,279,73.7,24.9,273.7,29.7,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:35,275,74.5,24.7,273.3,29.6,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:33,272,72.5,24.7,268.6,29.6,6.2,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:31,277.6,72.6,24.6,266.3,29.3,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:29,272.5,70.8,24.9,263.8,29.6,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:27,273.4,72.5,24.5,255.7,29.5,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:25,280.6,72.5,24.4,247.2,29.8,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:23,283.4,71.9,24.7,237.2,29.5,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:21,283.7,73.2,24.8,244.2,29.7,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:19,277.8,74.9,24.9,237.8,29.7,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:17,280.7,74.8,24.5,246.4,29.7,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:15,282.9,75.9,24.5,254.2,29.7,6.4,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:13,277.3,75.7,24.3,263.4,29.7,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:11,283.1,73.7,24.7,257.4,29.9,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:09,288,74.3,24.3,260.9,30,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:07,285.3,75.9,24.2,267.7,30,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:00:05,279,76.9,23.9,274.4,29.8,6.4,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:03,275,75.7,23.6,283.3,29.9,6.4,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:00:01,269,75,24,289.6,29.9,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:59,265.8,76.4,24.3,298.2,30,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:57,258.7,76.4,24.3,293.7,30,6.5,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:55,266.4,77.1,24,288.2,30.2,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:53,266.9,78.8,24.1,289.5,30.3,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:51,274.1,77.8,24.5,281,30.3,6.5,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:49,278.2,76.1,24.2,279.7,30.5,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:47,286.1,74.7,24.3,284.8,30.3,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:45,289.8,75.6,24.2,275.8,30.1,6.6,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:43,289.6,74.5,24,274.4,30.1,6.6,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:41,293.8,74,24.1,270.2,30.1,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:39,286,73.2,24.2,273.6,30.3,6.5,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:37,281.4,74.3,24.4,278.5,30.1,6.6,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:35,281.3,72.3,24.3,272.1,30.2,6.6,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:33,280.8,72.5,24.5,273.9,30.2,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:31,286.7,72.7,24.7,280.7,30.4,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:29,291.3,72.9,24.4,277.3,30.4,6.6,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:27,285.3,73.6,24,282.9,30.7,6.5,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:25,281.8,72.3,24.1,292.6,30.8,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:23,282.5,74.2,24.1,293,30.8,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:21,288.8,74.8,24,286.9,30.8,6.6,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:19,289.5,74.5,24.1,287.7,30.7,6.5,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:17,290.5,75.8,24.4,281.1,31,6.6,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:15,293.8,77.3,24,282.9,30.7,6.6,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:13,300,78.6,23.8,282.4,30.7,6.6,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:11,298.4,77.2,24,278.6,30.6,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:09,291.4,78.4,24,276.9,30.9,6.6,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:07,288.1,76.8,23.9,278.3,30.7,6.6,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:59:05,293.1,75.5,24.1,281.7,30.6,6.6,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:03,295,74.2,24.2,274.4,30.6,6.6,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:59:01,294.6,73.4,24.2,273.5,30.6,6.6,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:59,300,71.4,24.3,274,30.3,6.6,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:57,297.5,71.3,24.1,271.3,30.4,6.7,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:55,297.8,69.4,23.9,279.3,30.3,6.7,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:53,295.6,69.6,23.8,271.7,30.4,6.7,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:51,290,69.9,23.7,276.7,30.5,6.6,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:49,289.1,70.8,23.3,273,30.6,6.7,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:47,292.6,71,23.2,273.7,30.3,6.7,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:45,300,70.6,23,271.2,30,6.7,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:43,300,68.9,22.9,273.6,30.2,6.7,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:41,300,70.3,23.3,266.2,30.4,6.8,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:39,297.7,70.1,22.9,263.6,30.3,6.7,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:37,300,71.4,23,254.7,30.6,6.8,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:35,300,70.3,22.7,262.7,30.6,6.8,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:33,300,69.3,22.9,262,30.3,6.8,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:31,297.1,69.8,22.8,263.4,30.1,6.8,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:29,292.5,68,22.9,267.3,30.1,6.9,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:27,300,68.6,22.7,269.3,29.9,6.9,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:25,294.9,67.2,22.9,261.8,29.7,6.9,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:23,288.6,67.8,22.9,264,29.4,6.9,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:21,281.4,67.5,23.2,255.3,29.7,6.9,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:19,287.2,67.4,23.5,253.4,29.9,7,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:17,283.6,66.3,23.2,253.3,30.1,6.9,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:15,287.7,64.9,23.5,248.2,30.3,7,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:13,294.1,66.2,23.5,251.3,30.1,7,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:11,293.1,65.3,23.8,257.4,29.9,7,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:58:09,290.5,64.7,23.8,253.3,29.9,7,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:07,297.5,66.7,23.6,260.1,30,7,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:05,289.8,66.9,23.2,256.7,30.3,7.1,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:03,287.5,65.2,23.6,260,30.4,7,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:58:01,287.5,66.2,23.9,251.9,30.6,7.1,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:59,290.2,64.9,23.8,254.4,30.5,7.1,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:57,284.3,66.2,23.8,256.2,30.3,7.1,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:55,277.7,67.9,23.6,258.1,30.3,7.1,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:53,279.1,66.4,23.7,253.3,30,7.1,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:51,282.8,65.8,23.7,252.1,30.3,7,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:49,279.8,65.9,23.4,246.6,30.1,7,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:47,274.2,66.9,23.5,238.6,30.1,7.1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:45,279.5,68.3,23.5,238.1,30.3,7.1,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:43,286.3,70.3,23.8,235.8,30.1,7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:41,291.4,71.9,24.2,236.1,30.1,7,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:39,298.3,70.7,24.4,229.4,30.2,7,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:37,300,71.7,24.6,234.9,29.9,7,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:35,300,71.8,24.7,238,29.8,7,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:33,300,70,25.1,233.1,29.7,7.1,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:31,299.1,69.7,24.7,240.1,29.5,7.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 09:57:29,297.3,68.3,24.8,240,29.7,7.1,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:27,300,70,24.8,238.9,29.4,7.1,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 09:57:25,300,68.2,24.5,245.5,29.6,7.2,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
